JOB,job_clf,salaire,POS,COOR
coutur,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Place du 14-Juin, Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5223443, 6.6307825)"
Vve,administration publique,440.1967408530476,,
cordonn,"vêtements, lingerie,chaussures,literies",399.9752517014458,"41, Chemin des Clochetons, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5264088, 6.6170153)"
empi,"employés pour tous,célibataires",111.1519208054447,"Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5218269, 6.6327025)"
empi,"employés pour tous,célibataires",111.1519208054447,"11, Chemin de Boston, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5236403, 6.6218352)"
cafetier,"hôtellerie,restauration",310.9983163179827,"1, Rue Caroline, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5199513, 6.6367359)"
relieur,industrie du papier,434.73704932785904,,
serrurier,industrie des métaux,404.9105686484057,,
commis postal,administration publique,440.1967408530476,"2, Avenue du Grammont, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5127439, 6.6274443)"
typo,réparations,345.78653768508855,"Avenue Montagibert 12 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52841963556889, 6.617906512122254)"
instit,administration publique,440.1967408530476,,
architecte,"construction,charpenterie",394.1816187637103,,
menuis,"bois,liège,meubles",384.5255638674845,"8, Rue des Glaciers, Lausanne, District de Lausanne, Vaud, 1018, Schweiz/Suisse/Svizzera/Svizra","(46.5268055, 6.631866)"
ling,"vêtements, lingerie,chaussures,literies",399.9752517014458,"8, Place de la Cathédrale, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5222185, 6.6357896)"
lingère,"vêtements, lingerie,chaussures,literies",399.9752517014458,"8, Place de la Cathédrale, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5222185, 6.6357896)"
infirm,employées pour le ménage et la ferme,81.75459812137922,"Mombassa Island, 39, Rue de l'Ale, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5234405, 6.6278242)"
man,"employés pour tous,célibataires",111.1519208054447,,
orfèvre,"bijouterie,gravure,frappe",428.29967939704176,"Chemin du Funiculaire 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52441052550572, 6.618029333591064)"
orfèvre,"bijouterie,gravure,frappe",428.29967939704176,"Chemin du Funiculaire 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53025868846248, 6.660578800520377)"
horloger,horlogerie,402.3356206760788,"Rue Grand-Saint-Jean, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5213634, 6.6315616)"
manœuv,transports,394.39619776140415,"20, Avenue de l'Université, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5253201, 6.6355109)"
charret,transports,394.39619776140415,,
prof,administration publique,440.1967408530476,"33, Avenue des Bergières, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5291278, 6.62087)"
sommelière,"hôtellerie,restauration",310.9983163179827,"Rue Centrale 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.535531090865085, 6.617911818042419)"
sommelière,"hôtellerie,restauration",310.9983163179827,"Rue Centrale 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51869287515435, 6.6164459870608985)"
coutur,"vêtements, lingerie,chaussures,literies",399.9752517014458,"1, Avenue de Beaulieu, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5239564, 6.6247517)"
lingère,"vêtements, lingerie,chaussures,literies",399.9752517014458,"8, Rue du Bugnon, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5222051, 6.6411026)"
journalier,"journaliers,entretien",5.847277687159012,"67, Rue de la Borde, Lausanne, District de Lausanne, Vaud, 1018, Schweiz/Suisse/Svizzera/Svizra","(46.5321548, 6.629625)"
voyag,transports,394.39619776140415,"41, Chemin des Clochetons, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5264088, 6.6170153)"
cuisin,produits alimentaires,421.8623094662245,"15, Avenue de la Gare, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5163504, 6.6364777)"
ménag,employées pour le ménage et la ferme,81.75459812137922,"28, Rue du Maupas, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5256828, 6.6253418)"
épicerie,commerce de détail,384.7401428651783,"4, Avenue Frédéric-Recordon, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5262583, 6.617073)"
cuisin,produits alimentaires,421.8623094662245,"17, Avenue de la Gare, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.516559, 6.6366118)"
empi.,"employés pour tous,célibataires",111.1519208054447,"Avenue de Montoie 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51900527000279, 6.615482864641607)"
empi. CFF,transports,394.39619776140415,"Chemin des Epinettes 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53014665448088, 6.615357664053082)"
concierge,employées pour le ménage et la ferme,81.75459812137922,"Rue Pépinet 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53516302319076, 6.615286341066653)"
nég,commerce de détail,384.7401428651783,"Rue du Simplon 45 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52334485431581, 6.615468337891978)"
dessinât,arts graphiques,414.5666235446316,,
jardinier,"journaliers,entretien",5.847277687159012,,
ciment,pierre et terre,417.5707295123464,"2, Escaliers du Grand-Chêne, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5200676, 6.6305535)"
employépostal,transports,394.39619776140415,"28, Rue du Maupas, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5256828, 6.6253418)"
Vve,administration publique,440.1967408530476,,
manœuvre,"journaliers,entretien",5.847277687159012,"Rue de Strasbourg 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51918442225217, 6.615723965603705)"
électricien,"gaz,eau,éléctricité",446.1097362056362,,
Vve,administration publique,440.1967408530476,"Boulevard de Grancy 17 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52143650189343, 6.656166787463357)"
prof,administration publique,440.1967408530476,"Chemin du Presbytère 5 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52046432528042, 6.656195378523191)"
men,"vêtements, lingerie,chaussures,literies",399.9752517014458,,
cout,industrie textile,405.9834636368753,"1, Rue Madeleine, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5221875, 6.6328623)"
ébéniste,"bois,liège,meubles",384.5255638674845,"Chemin des Epinettes 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.523754162122, 6.6561888993434)"
ébéniste,"bois,liège,meubles",384.5255638674845,"Chemin des Epinettes 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.529712041805, 6.621604976263599)"
serrurier,industrie des métaux,404.9105686484057,"38, Avenue Edouard-Dapples, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5149448, 6.6274738)"
architecte,"construction,charpenterie",394.1816187637103,"17, Boulevard de Grancy, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5150969, 6.6299522)"
"empi, postal",transports,394.39619776140415,"Avenue des Bergières 22 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52563094484589, 6.656194195844424)"
voyag,transports,394.39619776140415,"4, Avenue William-Fraisse, Lausanne, District de Lausanne, Vaud, 1001, Schweiz/Suisse/Svizzera/Svizra","(46.5162418, 6.625751)"
employé,"employés pour tous,célibataires",111.1519208054447,"Le Cazard, 15, Rue Pré-du-Marché, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5240073, 6.6295683)"
négoc,commerce de gros,409.4167275999778,"Rue du Tunnel 16 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5336715157796, 6.656089339503813)"
négoc,commerce de gros,409.4167275999778,"Rue du Tunnel 16 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53321207222429, 6.613279635196727)"
courtier,"agences,locations,consultations",433.2349963440017,"Rue du Tunnel 20 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52917067849561, 6.661757388118574)"
courtier,"agences,locations,consultations",433.2349963440017,"Rue du Tunnel 20 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.521804109589375, 6.633591476536419)"
journalière,"journalières,entretien",4.441785252263911,"3, Rue de la Barre, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5257211, 6.6355574)"
Vve,administration publique,440.1967408530476,"Escaliers du Marché, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5219638, 6.633715)"
empi,"employés pour tous,célibataires",111.1519208054447,,
ménagère,employées pour le ménage et la ferme,81.75459812137922,,
menuisier,"bois,liège,meubles",384.5255638674845,"Écoquartier des Plaines du Loup, Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5391034, 6.6200342)"
empi.,"employés pour tous,célibataires",111.1519208054447,"Place Saint-François 14 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52895568536856, 6.662049566075099)"
tailleuse,"vêtements, lingerie,chaussures,literies",399.9752517014458,"11, Rue Beau-Séjour, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5180255, 6.6355279)"
blanchiss,réparations,345.78653768508855,,
cordonn,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Rue des Glaciers 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53494521778719, 6.660071014914817)"
cordonn,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Rue des Glaciers 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5157073199286, 6.640756326413796)"
vitrier,"construction,charpenterie",394.1816187637103,"17, Avenue de Riant-Mont, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5259971, 6.6322013)"
vitrier,"construction,charpenterie",394.1816187637103,"23, Rue Saint-Laurent, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5227541, 6.630045)"
musicien,arts graphiques,414.5666235446316,"Place de la Gare 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53486602046406, 6.660074189527685)"
empi,"employés pour tous,célibataires",111.1519208054447,"4, Rue des Glaciers, Lausanne, District de Lausanne, Vaud, 1018, Schweiz/Suisse/Svizzera/Svizra","(46.5264817, 6.6320876)"
gypsier,réparations,345.78653768508855,,
tailleuse,"vêtements, lingerie,chaussures,literies",399.9752517014458,,
maçon,"construction,charpenterie",394.1816187637103,"Avenue de l'Université 5 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.531690517201824, 6.612897469249901)"
mac,réparations,345.78653768508855,"7, Rue Mercerie, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5216917, 6.634589)"
représ,"agences,locations,consultations",433.2349963440017,"12, Rue Mauborget, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5226329, 6.6290667)"
cordon,"vêtements, lingerie,chaussures,literies",399.9752517014458,"3, Chemin du Flon-Morand, Le Chalet-de-Praroman, Vers-chez-les-Blanc, Lausanne, District de Lausanne, Vaud, 1000, Schweiz/Suisse/Svizzera/Svizra","(46.5566204, 6.6865415)"
caissière,commerce de détail,384.7401428651783,"3, Rue Madeleine, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5223181, 6.632879)"
coutur,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Chemin de Martheray, Cheseaux-sur-Lausanne, District de Lausanne, Vaud, 1033, Schweiz/Suisse/Svizzera/Svizra","(46.582302, 6.5960197)"
coutur,"vêtements, lingerie,chaussures,literies",399.9752517014458,"28, Avenue de Béthusy, Chailly, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5209565, 6.644682)"
électric,"gaz,eau,éléctricité",446.1097362056362,"Chemin du Presbytère, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5298888, 6.6218729)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue de Bourg 35 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52773794732692, 6.61296911611574)"
f. de ch,"employés pour tous,célibataires",111.1519208054447,"29, Rue Beau-Séjour, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5175572, 6.6376039)"
jardin,"journaliers,entretien",5.847277687159012,"Avenue Beauregard 9 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.55693354234007, 6.68058531164208)"
dom,"construction,charpenterie",394.1816187637103,"11, Rue Pré-du-Marché, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.523666, 6.6297411)"
manœuvre,"journaliers,entretien",5.847277687159012,,
serrur,industrie des métaux,404.9105686484057,"10, Avenue Frédéric-Recordon, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5268914, 6.6165373)"
employé,"employés pour tous,célibataires",111.1519208054447,"Chemin de Martheray, Cheseaux-sur-Lausanne, District de Lausanne, Vaud, 1033, Schweiz/Suisse/Svizzera/Svizra","(46.582302, 6.5960197)"
Vve,administration publique,440.1967408530476,"4, Rue Madeleine, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5221612, 6.6331142)"
peintre,arts graphiques,414.5666235446316,"4, Rue des Terreaux, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.522714, 6.6284032)"
magasin,commerce de détail,384.7401428651783,"16, Avenue Eglantine, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.51599, 6.6394352)"
empi,"employés pour tous,célibataires",111.1519208054447,"Rue de la Pontaise 5 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.55007486358806, 6.691013443435733)"
empi,"employés pour tous,célibataires",111.1519208054447,"Rue de la Pontaise 5 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53512982883815, 6.661164403241199)"
empi,"employés pour tous,célibataires",111.1519208054447,"Rue de la Pontaise 5 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5178260730012, 6.637730785563882)"
agricul,employées pour le ménage et la ferme,81.75459812137922,,
dem. de mag,commerce de détail,384.7401428651783,"Chemin du Presbytère 7 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52118298128353, 6.639298022816849)"
ouvrier,réparations,345.78653768508855,"6, Rue de l'Industrie, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5256652, 6.6382321)"
employé,"employés pour tous,célibataires",111.1519208054447,"Rue Etraz, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5193358, 6.6385998)"
Vve,administration publique,440.1967408530476,,
typo,réparations,345.78653768508855,,
pierriste,pierre et terre,417.5707295123464,"Avenue Edouard-Dapples 23 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51156923260422, 6.620393047813352)"
prof,administration publique,440.1967408530476,,
typo,réparations,345.78653768508855,"3, Avenue de Milan, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5164676, 6.6241528)"
infirm,employées pour le ménage et la ferme,81.75459812137922,"Avenue de la Gare 7 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53684381728336, 6.620078909495742)"
ménag,employées pour le ménage et la ferme,81.75459812137922,"19, Avenue Villamont, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5181108, 6.6385386)"
voyag,transports,394.39619776140415,,
ménag,employées pour le ménage et la ferme,81.75459812137922,"36b, Rue du Maupas, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5262454, 6.6242536)"
mén,employées pour le ménage et la ferme,81.75459812137922,,
artiste,arts graphiques,414.5666235446316,"Rue de la Grotte, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.518631, 6.6338972)"
caiss,commerce de détail,384.7401428651783,"14, Avenue Louis-Ruchonnet, Lausanne, District de Lausanne, Vaud, 1001, Schweiz/Suisse/Svizzera/Svizra","(46.5186767, 6.6260193)"
mén,employées pour le ménage et la ferme,81.75459812137922,"Avenue d'Yverdon 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52985671252949, 6.620454573607203)"
mén,employées pour le ménage et la ferme,81.75459812137922,"Avenue d'Yverdon 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5302641251619, 6.652491892723308)"
mén,employées pour le ménage et la ferme,81.75459812137922,"Avenue d'Yverdon 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.50499656538062, 6.627650439415009)"
